,State,Total_Expenses,Sales,Profit,Market,Trade,Product_Type,Inventory,Type,New_Column
2669,New York,95.0,196.0,-226.0,East,80,Herbal Tea,3076.0,Decaf,291.0
2670,New York,42.0,298.0,184.0,East,34,Tea,947.0,Regular,340.0
2671,New York,45.0,301.0,133.0,East,34,Tea,941.0,Regular,346.0
2672,New York,38.0,254.0,153.0,East,29,Tea,952.0,Regular,292.0
2673,New York,45.0,309.0,188.0,East,33,Tea,930.0,Regular,354.0
2674,New York,90.0,601.0,349.0,East,66,Espresso,1262.0,Regular,691.0
2675,New York,142.0,645.0,245.0,East,90,Coffee,2067.0,Regular,787.0
2676,New York,162.0,790.0,312.0,East,110,Coffee,2580.0,Regular,952.0
2677,New York,165.0,882.0,493.0,East,124,Coffee,2476.0,Regular,1047.0
2678,New York,147.0,541.0,92.0,East,114,Herbal Tea,1518.0,Decaf,688.0
2679,New York,88.0,618.0,392.0,East,63,Espresso,1402.0,Regular,706.0
2680,New York,83.0,719.0,565.0,East,59,Espresso,933.0,Regular,802.0
2681,Ohio,41.0,122.0,37.0,Central,17,Coffee,361.0,Regular,163.0
2682,Ohio,44.0,133.0,42.0,Central,17,Coffee,410.0,Regular,177.0
2683,Ohio,76.0,122.0,-5.0,Central,46,Coffee,503.0,Decaf,198.0
2684,Ohio,65.0,291.0,81.0,Central,40,Espresso,1304.0,Regular,356.0
2685,Ohio,70.0,346.0,138.0,Central,45,Espresso,1091.0,Regular,416.0
2686,Ohio,60.0,295.0,116.0,Central,41,Espresso,1156.0,Regular,355.0
2687,Ohio,60.0,288.0,112.0,Central,40,Espresso,1304.0,Regular,348.0
2688,Ohio,50.0,117.0,15.0,Central,20,Espresso,361.0,Decaf,167.0
2689,Ohio,48.0,108.0,11.0,Central,18,Espresso,414.0,Decaf,156.0
2690,Ohio,16.0,53.0,16.0,Central,5,Herbal Tea,454.0,Decaf,69.0
2691,Ohio,16.0,44.0,12.0,Central,5,Herbal Tea,478.0,Decaf,60.0
2692,Ohio,49.0,200.0,67.0,Central,26,Tea,500.0,Regular,249.0
2693,Ohio,43.0,108.0,19.0,Central,15,Coffee,415.0,Regular,151.0
2694,Ohio,46.0,147.0,49.0,Central,19,Coffee,411.0,Regular,193.0
2695,Ohio,44.0,135.0,43.0,Central,17,Coffee,424.0,Regular,179.0
2696,Ohio,32.0,85.0,19.0,Central,10,Coffee,428.0,Regular,117.0
2697,Ohio,34.0,102.0,33.0,Central,13,Coffee,384.0,Regular,136.0
2698,Ohio,33.0,92.0,26.0,Central,12,Coffee,414.0,Regular,125.0
2699,Ohio,31.0,84.0,25.0,Central,10,Coffee,432.0,Regular,115.0
2700,Ohio,36.0,121.0,47.0,Central,14,Coffee,424.0,Regular,157.0
2701,Ohio,77.0,126.0,-3.0,Central,47,Coffee,509.0,Decaf,203.0
2702,Ohio,72.0,127.0,-3.0,Central,48,Coffee,458.0,Decaf,199.0
2703,Ohio,64.0,106.0,-8.0,Central,40,Coffee,496.0,Decaf,170.0
2704,Ohio,76.0,130.0,-7.0,Central,46,Coffee,503.0,Decaf,206.0
2705,Ohio,72.0,340.0,98.0,Central,47,Espresso,1073.0,Regular,412.0
2706,Ohio,76.0,382.0,154.0,Central,47,Espresso,1091.0,Regular,458.0
2707,Ohio,75.0,387.0,159.0,Central,50,Espresso,1283.0,Regular,462.0
2708,Ohio,56.0,129.0,15.0,Central,22,Espresso,325.0,Decaf,185.0
2709,Ohio,17.0,53.0,15.0,Central,5,Herbal Tea,449.0,Decaf,70.0
2710,Ohio,17.0,56.0,22.0,Central,5,Herbal Tea,449.0,Decaf,73.0
2711,Ohio,16.0,56.0,24.0,Central,5,Herbal Tea,454.0,Decaf,72.0
2712,Ohio,62.0,235.0,79.0,Central,31,Tea,697.0,Regular,297.0
2713,Ohio,69.0,286.0,103.0,Central,37,Tea,810.0,Regular,355.0
2714,Ohio,58.0,205.0,65.0,Central,27,Tea,788.0,Regular,263.0
2715,Ohio,58.0,285.0,144.0,Central,34,Tea,502.0,Regular,343.0
2716,Ohio,53.0,245.0,120.0,Central,29,Tea,666.0,Regular,298.0
2717,Ohio,44.0,123.0,27.0,Central,17,Coffee,361.0,Regular,167.0
2718,Ohio,46.0,138.0,33.0,Central,19,Coffee,411.0,Regular,184.0
2719,Ohio,48.0,157.0,53.0,Central,19,Coffee,336.0,Regular,205.0
2720,Ohio,47.0,149.0,49.0,Central,19,Coffee,329.0,Regular,196.0
2721,Ohio,38.0,136.0,56.0,Central,16,Coffee,357.0,Regular,174.0
2722,Ohio,37.0,129.0,52.0,Central,15,Coffee,351.0,Regular,166.0
2723,Ohio,37.0,114.0,40.0,Central,13,Coffee,363.0,Regular,151.0
2724,Ohio,30.0,84.0,26.0,Central,10,Coffee,428.0,Regular,114.0
2725,Ohio,36.0,108.0,36.0,Central,13,Coffee,435.0,Regular,144.0
2726,Ohio,65.0,95.0,-9.0,Central,36,Coffee,517.0,Decaf,160.0
2727,Ohio,56.0,137.0,22.0,Central,22,Espresso,325.0,Decaf,193.0
2728,Ohio,17.0,56.0,17.0,Central,6,Herbal Tea,452.0,Decaf,73.0
2729,Ohio,17.0,55.0,16.0,Central,6,Herbal Tea,865.0,Decaf,72.0
2730,Ohio,20.0,82.0,29.0,Central,9,Herbal Tea,870.0,Decaf,102.0
2731,Ohio,19.0,80.0,39.0,Central,8,Herbal Tea,820.0,Decaf,99.0
2732,Ohio,57.0,197.0,62.0,Central,25,Tea,798.0,Regular,254.0
2733,Ohio,63.0,276.0,137.0,Central,36,Tea,767.0,Regular,339.0
2734,Ohio,58.0,277.0,103.0,Central,35,Tea,678.0,Regular,335.0
2735,Ohio,40.0,107.0,26.0,Central,15,Coffee,415.0,Regular,147.0
2736,Ohio,35.0,107.0,29.0,Central,13,Coffee,424.0,Regular,142.0
2737,Ohio,71.0,112.0,-6.0,Central,42,Coffee,521.0,Decaf,183.0
2738,Ohio,66.0,298.0,83.0,Central,41,Espresso,1245.0,Regular,364.0
2739,Ohio,54.0,121.0,13.0,Central,20,Espresso,337.0,Decaf,175.0
2740,Ohio,52.0,115.0,12.0,Central,19,Espresso,396.0,Decaf,167.0
2741,Ohio,53.0,124.0,16.0,Central,20,Espresso,410.0,Decaf,177.0
2742,Ohio,54.0,129.0,19.0,Central,20,Espresso,337.0,Decaf,183.0
2743,Ohio,51.0,109.0,9.0,Central,17,Espresso,409.0,Decaf,160.0
2744,Ohio,54.0,128.0,18.0,Central,20,Espresso,404.0,Decaf,182.0
2745,Ohio,51.0,110.0,9.0,Central,17,Espresso,422.0,Decaf,161.0
2746,Ohio,17.0,49.0,12.0,Central,5,Herbal Tea,464.0,Decaf,66.0
2747,Ohio,17.0,60.0,25.0,Central,6,Herbal Tea,452.0,Decaf,77.0
2748,Ohio,20.0,72.0,23.0,Central,8,Herbal Tea,862.0,Decaf,92.0
2749,Ohio,22.0,94.0,45.0,Central,10,Herbal Tea,862.0,Decaf,116.0
2750,Ohio,58.0,218.0,96.0,Central,27,Tea,788.0,Regular,276.0
2751,Ohio,54.0,245.0,89.0,Central,31,Tea,666.0,Regular,299.0
2752,Ohio,51.0,228.0,110.0,Central,27,Tea,481.0,Regular,279.0
2753,Ohio,62.0,333.0,177.0,Central,43,Tea,692.0,Regular,395.0
2754,Ohio,54.0,275.0,142.0,Central,35,Tea,678.0,Regular,329.0
2755,Ohio,51.0,232.0,113.0,Central,28,Tea,656.0,Regular,283.0
2756,Ohio,45.0,123.0,26.0,Central,17,Coffee,405.0,Regular,168.0
2757,Ohio,77.0,128.0,-2.0,Central,48,Coffee,458.0,Decaf,205.0
2758,Ohio,77.0,133.0,-6.0,Central,47,Coffee,421.0,Decaf,210.0
2759,Ohio,75.0,363.0,107.0,Central,50,Espresso,1283.0,Regular,438.0
2760,Ohio,61.0,295.0,115.0,Central,41,Espresso,1245.0,Regular,356.0
2761,Ohio,68.0,330.0,129.0,Central,43,Espresso,1280.0,Regular,398.0
2762,Ohio,19.0,85.0,43.0,Central,8,Herbal Tea,482.0,Decaf,104.0
2763,Ohio,18.0,70.0,32.0,Central,8,Herbal Tea,835.0,Decaf,88.0
2764,Ohio,20.0,87.0,43.0,Central,9,Herbal Tea,870.0,Decaf,107.0
2765,Ohio,63.0,249.0,87.0,Central,32,Tea,798.0,Regular,312.0
2766,Ohio,44.0,118.0,24.0,Central,16,Coffee,397.0,Regular,162.0
2767,Ohio,44.0,127.0,29.0,Central,17,Coffee,424.0,Regular,171.0
2768,Ohio,41.0,117.0,33.0,Central,16,Coffee,397.0,Regular,158.0
2769,Ohio,40.0,109.0,28.0,Central,15,Coffee,420.0,Regular,149.0
2770,Ohio,38.0,128.0,38.0,Central,16,Coffee,357.0,Regular,166.0
2771,Ohio,37.0,107.0,27.0,Central,13,Coffee,363.0,Regular,144.0
2772,Ohio,37.0,103.0,24.0,Central,13,Coffee,384.0,Regular,140.0
2773,Ohio,33.0,85.0,18.0,Central,10,Coffee,432.0,Regular,118.0
2774,Ohio,77.0,125.0,-4.0,Central,47,Coffee,421.0,Decaf,202.0
2775,Ohio,76.0,125.0,-3.0,Central,47,Coffee,433.0,Decaf,201.0
2776,Ohio,91.0,168.0,0.0,Central,57,Coffee,435.0,Decaf,259.0
2777,Ohio,78.0,137.0,-4.0,Central,49,Coffee,427.0,Decaf,215.0
2778,Ohio,76.0,133.0,-4.0,Central,47,Coffee,433.0,Decaf,209.0
2779,Ohio,59.0,88.0,-15.0,Central,33,Coffee,513.0,Decaf,147.0
2780,Ohio,71.0,119.0,-9.0,Central,42,Coffee,521.0,Decaf,190.0
2781,Ohio,69.0,325.0,94.0,Central,45,Espresso,1059.0,Regular,394.0
2782,Ohio,65.0,291.0,81.0,Central,40,Espresso,1292.0,Regular,356.0
2783,Ohio,68.0,310.0,87.0,Central,43,Espresso,1280.0,Regular,378.0
2784,Ohio,72.0,362.0,145.0,Central,47,Espresso,1073.0,Regular,434.0
2785,Ohio,60.0,288.0,112.0,Central,40,Espresso,1292.0,Regular,348.0
2786,Ohio,69.0,343.0,137.0,Central,45,Espresso,1267.0,Regular,412.0
2787,Ohio,53.0,115.0,11.0,Central,19,Espresso,419.0,Decaf,168.0
2788,Ohio,55.0,141.0,27.0,Central,22,Espresso,331.0,Decaf,196.0
2789,Ohio,16.0,44.0,12.0,Central,5,Herbal Tea,486.0,Decaf,60.0
2790,Ohio,15.0,41.0,12.0,Central,4,Herbal Tea,484.0,Decaf,56.0
2791,Ohio,16.0,53.0,21.0,Central,5,Herbal Tea,482.0,Decaf,69.0
2792,Ohio,18.0,60.0,18.0,Central,6,Herbal Tea,856.0,Decaf,78.0
2793,Ohio,19.0,66.0,20.0,Central,7,Herbal Tea,859.0,Decaf,85.0
2794,Ohio,20.0,85.0,42.0,Central,8,Herbal Tea,817.0,Decaf,105.0
2795,Ohio,19.0,84.0,42.0,Central,8,Herbal Tea,813.0,Decaf,103.0
2796,Ohio,17.0,59.0,25.0,Central,6,Herbal Tea,856.0,Decaf,76.0
2797,Ohio,16.0,55.0,22.0,Central,6,Herbal Tea,865.0,Decaf,71.0
2798,Ohio,58.0,210.0,68.0,Central,27,Tea,632.0,Regular,268.0
2799,Ohio,68.0,278.0,99.0,Central,36,Tea,767.0,Regular,346.0
2800,Ohio,61.0,221.0,72.0,Central,29,Tea,817.0,Regular,282.0
2801,Ohio,61.0,235.0,106.0,Central,27,Tea,651.0,Regular,296.0
2802,Ohio,58.0,224.0,101.0,Central,27,Tea,632.0,Regular,282.0
2803,Ohio,58.0,233.0,109.0,Central,31,Tea,697.0,Regular,291.0
2804,Ohio,61.0,236.0,107.0,Central,29,Tea,817.0,Regular,297.0
2805,Ohio,49.0,206.0,71.0,Central,26,Tea,490.0,Regular,255.0
2806,Ohio,51.0,214.0,74.0,Central,27,Tea,481.0,Regular,265.0
2807,Ohio,58.0,273.0,101.0,Central,35,Tea,555.0,Regular,331.0
2808,Ohio,67.0,336.0,128.0,Central,43,Tea,692.0,Regular,403.0
2809,Ohio,53.0,230.0,81.0,Central,29,Tea,666.0,Regular,283.0
2810,Ohio,54.0,271.0,139.0,Central,35,Tea,555.0,Regular,325.0
2811,Ohio,65.0,341.0,180.0,Central,41,Tea,690.0,Regular,406.0
2812,Ohio,46.0,137.0,42.0,Central,18,Coffee,336.0,Regular,183.0
2813,Ohio,76.0,125.0,-3.0,Central,47,Coffee,509.0,Decaf,201.0
2814,Ohio,60.0,94.0,-12.0,Central,36,Coffee,517.0,Decaf,154.0
2815,Ohio,70.0,325.0,93.0,Central,45,Espresso,1091.0,Regular,395.0
2816,Ohio,69.0,322.0,92.0,Central,45,Espresso,1267.0,Regular,391.0
2817,Ohio,51.0,102.0,6.0,Central,17,Espresso,409.0,Decaf,153.0
2818,Ohio,16.0,41.0,9.0,Central,4,Herbal Tea,484.0,Decaf,57.0
2819,Ohio,20.0,90.0,45.0,Central,8,Herbal Tea,456.0,Decaf,110.0
2820,Ohio,19.0,71.0,23.0,Central,8,Herbal Tea,835.0,Decaf,90.0
2821,Ohio,58.0,210.0,68.0,Central,27,Tea,651.0,Regular,268.0
2822,Ohio,51.0,224.0,104.0,Central,26,Tea,500.0,Regular,275.0
2823,Ohio,55.0,279.0,145.0,Central,36,Tea,636.0,Regular,334.0
2824,Ohio,43.0,110.0,20.0,Central,15,Coffee,420.0,Regular,153.0
2825,Ohio,44.0,125.0,28.0,Central,17,Coffee,410.0,Regular,169.0
2826,Ohio,45.0,143.0,47.0,Central,18,Coffee,323.0,Regular,188.0
2827,Ohio,45.0,131.0,39.0,Central,17,Coffee,405.0,Regular,176.0
2828,Ohio,41.0,140.0,42.0,Central,18,Coffee,364.0,Regular,181.0
2829,Ohio,36.0,93.0,19.0,Central,12,Coffee,414.0,Regular,129.0
2830,Ohio,36.0,114.0,32.0,Central,14,Coffee,424.0,Regular,150.0
2831,Ohio,36.0,101.0,24.0,Central,13,Coffee,435.0,Regular,137.0
2832,Ohio,43.0,157.0,65.0,Central,18,Coffee,364.0,Regular,200.0
2833,Ohio,35.0,114.0,43.0,Central,13,Coffee,424.0,Regular,149.0
2834,Ohio,87.0,150.0,0.0,Central,57,Coffee,435.0,Decaf,237.0
2835,Ohio,78.0,129.0,-3.0,Central,49,Coffee,427.0,Decaf,207.0
2836,Ohio,63.0,89.0,-11.0,Central,33,Coffee,513.0,Decaf,152.0
2837,Ohio,77.0,134.0,-4.0,Central,47,Coffee,509.0,Decaf,211.0
2838,Ohio,76.0,133.0,-4.0,Central,47,Coffee,509.0,Decaf,209.0
2839,Ohio,72.0,341.0,99.0,Central,47,Espresso,1091.0,Regular,413.0
2840,Ohio,69.0,346.0,140.0,Central,45,Espresso,1059.0,Regular,415.0
2841,Ohio,56.0,130.0,16.0,Central,22,Espresso,338.0,Decaf,186.0
2842,Ohio,55.0,132.0,18.0,Central,22,Espresso,331.0,Decaf,187.0
2843,Ohio,54.0,120.0,12.0,Central,20,Espresso,404.0,Decaf,174.0
2844,Ohio,49.0,114.0,15.0,Central,19,Espresso,419.0,Decaf,163.0
2845,Ohio,17.0,44.0,9.0,Central,5,Herbal Tea,478.0,Decaf,61.0
2846,Ohio,16.0,49.0,17.0,Central,5,Herbal Tea,464.0,Decaf,65.0
2847,Ohio,19.0,78.0,37.0,Central,8,Herbal Tea,490.0,Decaf,97.0
2848,Ohio,19.0,75.0,26.0,Central,8,Herbal Tea,820.0,Decaf,94.0
2849,Ohio,18.0,57.0,16.0,Central,6,Herbal Tea,868.0,Decaf,75.0
2850,Ohio,22.0,88.0,30.0,Central,10,Herbal Tea,862.0,Decaf,110.0
2851,Ohio,20.0,90.0,45.0,Central,8,Herbal Tea,821.0,Decaf,110.0
2852,Ohio,20.0,77.0,34.0,Central,8,Herbal Tea,862.0,Decaf,97.0
2853,Ohio,58.0,200.0,62.0,Central,26,Tea,640.0,Regular,258.0
2854,Ohio,58.0,213.0,92.0,Central,26,Tea,640.0,Regular,271.0
2855,Ohio,64.0,283.0,142.0,Central,37,Tea,810.0,Regular,347.0
2856,Ohio,63.0,265.0,129.0,Central,32,Tea,798.0,Regular,328.0
2857,Ohio,57.0,210.0,92.0,Central,25,Tea,798.0,Regular,267.0
2858,Ohio,51.0,218.0,76.0,Central,28,Tea,656.0,Regular,269.0
2859,Ohio,46.0,140.0,34.0,Central,19,Coffee,336.0,Regular,186.0
2860,Ohio,46.0,129.0,28.0,Central,18,Coffee,336.0,Regular,175.0
2861,Ohio,37.0,121.0,35.0,Central,15,Coffee,351.0,Regular,158.0
2862,Ohio,65.0,298.0,84.0,Central,41,Espresso,1156.0,Regular,363.0
2863,Ohio,66.0,306.0,87.0,Central,42,Espresso,1319.0,Regular,372.0
2864,Ohio,54.0,118.0,11.0,Central,20,Espresso,361.0,Decaf,172.0
2865,Ohio,51.0,103.0,6.0,Central,17,Espresso,422.0,Decaf,154.0
2866,Ohio,48.0,114.0,17.0,Central,19,Espresso,396.0,Decaf,162.0
2867,Ohio,17.0,44.0,9.0,Central,5,Herbal Tea,486.0,Decaf,61.0
2868,Ohio,19.0,80.0,29.0,Central,8,Herbal Tea,821.0,Decaf,99.0
2869,Ohio,20.0,80.0,28.0,Central,8,Herbal Tea,817.0,Decaf,100.0
2870,Ohio,19.0,79.0,28.0,Central,8,Herbal Tea,813.0,Decaf,98.0
2871,Ohio,61.0,222.0,73.0,Central,29,Tea,653.0,Regular,283.0
2872,Ohio,68.0,286.0,104.0,Central,37,Tea,822.0,Regular,354.0
2873,Ohio,63.0,283.0,144.0,Central,37,Tea,822.0,Regular,346.0
2874,Ohio,65.0,320.0,121.0,Central,41,Tea,690.0,Regular,385.0
2875,Ohio,49.0,220.0,105.0,Central,26,Tea,490.0,Regular,269.0
2876,Ohio,54.0,261.0,132.0,Central,31,Tea,666.0,Regular,315.0
2877,Ohio,47.0,140.0,33.0,Central,19,Coffee,329.0,Regular,187.0
2878,Ohio,45.0,134.0,32.0,Central,18,Coffee,323.0,Regular,179.0
2879,Ohio,36.0,107.0,28.0,Central,13,Coffee,419.0,Regular,143.0
2880,Ohio,36.0,114.0,42.0,Central,13,Coffee,419.0,Regular,150.0
2881,Ohio,69.0,107.0,-6.0,Central,40,Coffee,496.0,Decaf,176.0
2882,Ohio,66.0,326.0,129.0,Central,42,Espresso,1319.0,Regular,392.0
2883,Ohio,52.0,109.0,8.0,Central,18,Espresso,414.0,Decaf,161.0
2884,Ohio,59.0,145.0,25.0,Central,22,Espresso,338.0,Decaf,204.0
2885,Ohio,53.0,132.0,24.0,Central,20,Espresso,410.0,Decaf,185.0
2886,Ohio,19.0,80.0,29.0,Central,8,Herbal Tea,456.0,Decaf,99.0
2887,Ohio,16.0,50.0,14.0,Central,5,Herbal Tea,482.0,Decaf,66.0
2888,Ohio,16.0,53.0,16.0,Central,5,Herbal Tea,480.0,Decaf,69.0
2889,Ohio,19.0,80.0,29.0,Central,8,Herbal Tea,482.0,Decaf,99.0
2890,Ohio,19.0,73.0,25.0,Central,8,Herbal Tea,490.0,Decaf,92.0
2891,Ohio,16.0,56.0,24.0,Central,5,Herbal Tea,480.0,Decaf,72.0
2892,Ohio,17.0,56.0,22.0,Central,6,Herbal Tea,868.0,Decaf,73.0
2893,Ohio,19.0,70.0,30.0,Central,7,Herbal Tea,859.0,Decaf,89.0
2894,Ohio,61.0,237.0,108.0,Central,29,Tea,653.0,Regular,298.0
2895,Ohio,58.0,267.0,97.0,Central,34,Tea,502.0,Regular,325.0
2896,Ohio,59.0,282.0,105.0,Central,36,Tea,636.0,Regular,341.0
2897,Oklahoma,27.0,106.0,33.0,South,15,Coffee,608.0,Regular,133.0
2898,Oklahoma,34.0,155.0,53.0,South,22,Coffee,587.0,Regular,189.0
2899,Oklahoma,38.0,185.0,66.0,South,26,Coffee,551.0,Regular,223.0
2900,Oklahoma,27.0,107.0,43.0,South,14,Coffee,618.0,Regular,134.0
2901,Oklahoma,26.0,104.0,43.0,South,14,Coffee,613.0,Regular,130.0
2902,Oklahoma,25.0,98.0,40.0,South,14,Coffee,597.0,Regular,123.0
2903,Oklahoma,19.0,80.0,29.0,South,8,Coffee,817.0,Decaf,99.0
2904,Oklahoma,20.0,79.0,27.0,South,8,Coffee,813.0,Decaf,99.0
2905,Oklahoma,20.0,75.0,25.0,South,8,Coffee,820.0,Decaf,95.0
2906,Oklahoma,20.0,71.0,22.0,South,8,Coffee,835.0,Decaf,91.0
2907,Oklahoma,17.0,60.0,19.0,South,6,Coffee,856.0,Decaf,77.0
2908,Oklahoma,18.0,57.0,16.0,South,6,Coffee,868.0,Decaf,75.0
2909,Oklahoma,17.0,55.0,16.0,South,6,Coffee,865.0,Decaf,72.0
2910,Oklahoma,20.0,84.0,40.0,South,8,Coffee,813.0,Decaf,104.0
2911,Oklahoma,18.0,70.0,31.0,South,7,Coffee,859.0,Decaf,88.0
2912,Oklahoma,20.0,80.0,28.0,South,8,Espresso,456.0,Regular,100.0
2913,Oklahoma,16.0,49.0,13.0,South,5,Espresso,464.0,Regular,65.0
2914,Oklahoma,17.0,53.0,15.0,South,5,Espresso,480.0,Regular,70.0
2915,Oklahoma,16.0,56.0,24.0,South,5,Espresso,454.0,Regular,72.0
2916,Oklahoma,59.0,210.0,67.0,South,27,Espresso,651.0,Decaf,269.0
2917,Oklahoma,57.0,200.0,63.0,South,26,Espresso,640.0,Decaf,257.0
2918,Oklahoma,62.0,235.0,79.0,South,31,Espresso,697.0,Decaf,297.0
2919,Oklahoma,69.0,286.0,103.0,South,37,Espresso,810.0,Decaf,355.0
2920,Oklahoma,58.0,205.0,65.0,South,27,Espresso,788.0,Decaf,263.0
2921,Oklahoma,61.0,221.0,72.0,South,29,Espresso,817.0,Decaf,282.0
2922,Oklahoma,62.0,235.0,104.0,South,27,Espresso,651.0,Decaf,297.0
2923,Oklahoma,57.0,213.0,93.0,South,26,Espresso,640.0,Decaf,270.0
2924,Oklahoma,60.0,237.0,110.0,South,29,Espresso,653.0,Decaf,297.0
2925,Oklahoma,64.0,283.0,142.0,South,37,Espresso,822.0,Decaf,347.0
2926,Oklahoma,63.0,265.0,129.0,South,32,Espresso,798.0,Decaf,328.0
2927,Oklahoma,58.0,218.0,96.0,South,27,Espresso,788.0,Decaf,276.0
2928,Oklahoma,55.0,133.0,19.0,South,22,Herbal Tea,403.0,Decaf,188.0
2929,Oklahoma,54.0,126.0,16.0,South,21,Herbal Tea,385.0,Decaf,180.0
2930,Oklahoma,58.0,145.0,22.0,South,24,Herbal Tea,403.0,Decaf,203.0
2931,Oklahoma,51.0,129.0,23.0,South,22,Herbal Tea,338.0,Decaf,180.0
2932,Oklahoma,58.0,155.0,33.0,South,24,Herbal Tea,403.0,Decaf,213.0
2933,Oklahoma,113.0,220.0,15.0,South,83,Herbal Tea,541.0,Decaf,333.0
2934,Oklahoma,115.0,227.0,17.0,South,86,Herbal Tea,532.0,Decaf,342.0
2935,Oklahoma,116.0,227.0,16.0,South,86,Herbal Tea,554.0,Decaf,343.0
2936,Oklahoma,141.0,297.0,32.0,South,112,Herbal Tea,717.0,Decaf,438.0
2937,Oklahoma,117.0,230.0,17.0,South,87,Herbal Tea,683.0,Decaf,347.0
2938,Oklahoma,106.0,213.0,16.0,South,72,Herbal Tea,551.0,Decaf,319.0
2939,Oklahoma,113.0,234.0,22.0,South,83,Herbal Tea,541.0,Decaf,347.0
2940,Oklahoma,131.0,294.0,44.0,South,112,Herbal Tea,717.0,Decaf,425.0
2941,Oklahoma,140.0,314.0,47.0,South,120,Herbal Tea,705.0,Decaf,454.0
2942,Oklahoma,114.0,238.0,24.0,South,84,Herbal Tea,692.0,Decaf,352.0
2943,Oklahoma,115.0,239.0,22.0,South,85,Herbal Tea,694.0,Decaf,354.0
2944,Oklahoma,50.0,200.0,66.0,South,26,Espresso,500.0,Regular,250.0
2945,Oklahoma,50.0,206.0,70.0,South,26,Espresso,300.0,Regular,256.0
2946,Oklahoma,51.0,214.0,74.0,South,27,Espresso,94.0,Regular,265.0
2947,Oklahoma,51.0,218.0,76.0,South,28,Espresso,-1785.0,Regular,269.0
2948,Oklahoma,52.0,224.0,103.0,South,26,Espresso,500.0,Regular,276.0
2949,Oklahoma,51.0,228.0,110.0,South,27,Espresso,94.0,Regular,279.0
2950,Oklahoma,55.0,279.0,145.0,South,36,Espresso,-660.0,Regular,334.0
2951,Oklahoma,62.0,333.0,177.0,South,43,Espresso,-942.0,Regular,395.0
2952,Oklahoma,51.0,232.0,113.0,South,28,Espresso,-1785.0,Regular,283.0
2953,Oklahoma,54.0,261.0,132.0,South,31,Espresso,-2003.0,Regular,315.0
2954,Oklahoma,27.0,100.0,29.0,South,14,Coffee,623.0,Regular,127.0
2955,Oklahoma,26.0,99.0,30.0,South,14,Coffee,602.0,Regular,125.0
2956,Oklahoma,25.0,94.0,28.0,South,13,Coffee,592.0,Regular,119.0
2957,Oklahoma,32.0,140.0,47.0,South,20,Coffee,579.0,Regular,172.0
2958,Oklahoma,28.0,112.0,45.0,South,14,Coffee,623.0,Regular,140.0
2959,Oklahoma,23.0,93.0,39.0,South,13,Coffee,592.0,Regular,116.0
2960,Oklahoma,32.0,154.0,73.0,South,22,Coffee,587.0,Regular,186.0
2961,Oklahoma,32.0,149.0,70.0,South,20,Coffee,579.0,Regular,181.0
2962,Oklahoma,38.0,197.0,98.0,South,26,Coffee,551.0,Regular,235.0
2963,Oklahoma,20.0,80.0,28.0,South,8,Coffee,821.0,Decaf,100.0
2964,Oklahoma,20.0,72.0,23.0,South,8,Coffee,862.0,Decaf,92.0
2965,Oklahoma,22.0,88.0,30.0,South,10,Coffee,862.0,Decaf,110.0
2966,Oklahoma,21.0,82.0,28.0,South,9,Coffee,870.0,Decaf,103.0
2967,Oklahoma,19.0,85.0,43.0,South,8,Coffee,817.0,Decaf,104.0
2968,Oklahoma,20.0,80.0,37.0,South,8,Coffee,820.0,Decaf,100.0
2969,Oklahoma,20.0,77.0,34.0,South,8,Coffee,862.0,Decaf,97.0
2970,Oklahoma,22.0,94.0,45.0,South,10,Coffee,862.0,Decaf,116.0
2971,Oklahoma,16.0,53.0,16.0,South,5,Espresso,454.0,Regular,69.0
2972,Oklahoma,17.0,50.0,13.0,South,5,Espresso,482.0,Regular,67.0
2973,Oklahoma,20.0,73.0,24.0,South,8,Espresso,490.0,Regular,93.0
2974,Oklahoma,21.0,90.0,44.0,South,8,Espresso,456.0,Regular,111.0
2975,Oklahoma,17.0,60.0,25.0,South,6,Espresso,452.0,Regular,77.0
2976,Oklahoma,17.0,56.0,22.0,South,5,Espresso,449.0,Regular,73.0
2977,Oklahoma,14.0,41.0,14.0,South,4,Espresso,484.0,Regular,55.0
2978,Oklahoma,17.0,53.0,19.0,South,5,Espresso,482.0,Regular,70.0
2979,Oklahoma,17.0,56.0,22.0,South,5,Espresso,480.0,Regular,73.0
2980,Oklahoma,19.0,85.0,43.0,South,8,Espresso,482.0,Regular,104.0
2981,Oklahoma,20.0,78.0,36.0,South,8,Espresso,490.0,Regular,98.0
2982,Oklahoma,58.0,210.0,68.0,South,27,Espresso,632.0,Decaf,268.0
2983,Oklahoma,60.0,222.0,74.0,South,29,Espresso,653.0,Decaf,282.0
2984,Oklahoma,69.0,286.0,103.0,South,37,Espresso,822.0,Decaf,355.0
2985,Oklahoma,63.0,249.0,87.0,South,32,Espresso,798.0,Decaf,312.0
2986,Oklahoma,58.0,224.0,101.0,South,27,Espresso,632.0,Decaf,282.0
2987,Oklahoma,58.0,233.0,109.0,South,31,Espresso,697.0,Decaf,291.0
2988,Oklahoma,64.0,283.0,142.0,South,37,Espresso,810.0,Decaf,347.0
2989,Oklahoma,57.0,210.0,92.0,South,25,Espresso,798.0,Decaf,267.0
2990,Oklahoma,53.0,120.0,13.0,South,20,Herbal Tea,301.0,Decaf,173.0
