State,Total Expenses,Product,Sales,Market Size,Profit,Market,Marketing,Product Type,Inventory,Type
Ohio,76,Decaf Irish Cream,122,Major Market,-5,Central,46,Coffee,503,Decaf
Ohio,65,Caffe Mocha,291,Major Market,81,Central,40,Espresso,1304,Regular
Ohio,70,Caffe Mocha,346,Major Market,138,Central,45,Espresso,1091,Regular
Ohio,60,Caffe Mocha,295,Major Market,116,Central,41,Espresso,1156,Regular
Ohio,60,Caffe Mocha,288,Major Market,112,Central,40,Espresso,1304,Regular
Ohio,50,Decaf Espresso,117,Major Market,15,Central,20,Espresso,361,Decaf
Ohio,48,Decaf Espresso,108,Major Market,11,Central,18,Espresso,414,Decaf
Ohio,16,Chamomile,53,Major Market,16,Central,5,Herbal Tea,454,Decaf
Ohio,16,Chamomile,44,Major Market,12,Central,5,Herbal Tea,478,Decaf
Ohio,49,Earl Grey,200,Major Market,67,Central,26,Tea,500,Regular
Ohio,43,Amaretto,108,Major Market,19,Central,15,Coffee,415,Regular
Ohio,46,Amaretto,147,Major Market,49,Central,19,Coffee,411,Regular
Ohio,44,Amaretto,135,Major Market,43,Central,17,Coffee,424,Regular
Ohio,32,Columbian,85,Major Market,19,Central,10,Coffee,428,Regular
Ohio,34,Columbian,102,Major Market,33,Central,13,Coffee,384,Regular
Ohio,33,Columbian,92,Major Market,26,Central,12,Coffee,414,Regular
Ohio,31,Columbian,84,Major Market,25,Central,10,Coffee,432,Regular
Ohio,36,Columbian,121,Major Market,47,Central,14,Coffee,424,Regular
Ohio,77,Decaf Irish Cream,126,Major Market,-3,Central,47,Coffee,509,Decaf
Ohio,72,Decaf Irish Cream,127,Major Market,-3,Central,48,Coffee,458,Decaf
Ohio,64,Decaf Irish Cream,106,Major Market,-8,Central,40,Coffee,496,Decaf
Ohio,76,Decaf Irish Cream,130,Major Market,-7,Central,46,Coffee,503,Decaf
Ohio,72,Caffe Mocha,340,Major Market,98,Central,47,Espresso,1073,Regular
Ohio,76,Caffe Mocha,382,Major Market,154,Central,47,Espresso,1091,Regular
Ohio,75,Caffe Mocha,387,Major Market,159,Central,50,Espresso,1283,Regular
Ohio,56,Decaf Espresso,129,Major Market,15,Central,22,Espresso,325,Decaf
Ohio,17,Chamomile,53,Major Market,15,Central,5,Herbal Tea,449,Decaf
Ohio,17,Chamomile,56,Major Market,22,Central,5,Herbal Tea,449,Decaf
Ohio,16,Chamomile,56,Major Market,24,Central,5,Herbal Tea,454,Decaf
Ohio,62,Darjeeling,235,Major Market,79,Central,31,Tea,697,Regular
Ohio,69,Darjeeling,286,Major Market,103,Central,37,Tea,810,Regular
Ohio,58,Darjeeling,205,Major Market,65,Central,27,Tea,788,Regular
Ohio,58,Earl Grey,285,Major Market,144,Central,34,Tea,502,Regular
Ohio,53,Earl Grey,245,Major Market,120,Central,29,Tea,666,Regular
Ohio,44,Amaretto,123,Major Market,27,Central,17,Coffee,361,Regular
Ohio,46,Amaretto,138,Major Market,33,Central,19,Coffee,411,Regular
Ohio,48,Amaretto,157,Major Market,53,Central,19,Coffee,336,Regular
Ohio,47,Amaretto,149,Major Market,49,Central,19,Coffee,329,Regular
Ohio,38,Columbian,136,Major Market,56,Central,16,Coffee,357,Regular
Ohio,37,Columbian,129,Major Market,52,Central,15,Coffee,351,Regular
Ohio,37,Columbian,114,Major Market,40,Central,13,Coffee,363,Regular
Ohio,30,Columbian,84,Major Market,26,Central,10,Coffee,428,Regular
Ohio,36,Columbian,108,Major Market,36,Central,13,Coffee,435,Regular
Ohio,65,Decaf Irish Cream,95,Major Market,-9,Central,36,Coffee,517,Decaf
Ohio,56,Decaf Espresso,137,Major Market,22,Central,22,Espresso,325,Decaf
Ohio,17,Chamomile,56,Major Market,17,Central,6,Herbal Tea,452,Decaf
Ohio,17,Lemon,55,Major Market,16,Central,6,Herbal Tea,865,Decaf
Ohio,20,Lemon,82,Major Market,29,Central,9,Herbal Tea,870,Decaf
Ohio,19,Lemon,80,Major Market,39,Central,8,Herbal Tea,820,Decaf
Ohio,57,Darjeeling,197,Major Market,62,Central,25,Tea,798,Regular
Ohio,63,Darjeeling,276,Major Market,137,Central,36,Tea,767,Regular
Ohio,58,Earl Grey,277,Major Market,103,Central,35,Tea,678,Regular
Ohio,40,Amaretto,107,Major Market,26,Central,15,Coffee,415,Regular
Ohio,35,Columbian,107,Major Market,29,Central,13,Coffee,424,Regular
Ohio,71,Decaf Irish Cream,112,Major Market,-6,Central,42,Coffee,521,Decaf
Ohio,66,Caffe Mocha,298,Major Market,83,Central,41,Espresso,1245,Regular
Ohio,54,Decaf Espresso,121,Major Market,13,Central,20,Espresso,337,Decaf
Ohio,52,Decaf Espresso,115,Major Market,12,Central,19,Espresso,396,Decaf
Ohio,53,Decaf Espresso,124,Major Market,16,Central,20,Espresso,410,Decaf
Ohio,54,Decaf Espresso,129,Major Market,19,Central,20,Espresso,337,Decaf
Ohio,51,Decaf Espresso,109,Major Market,9,Central,17,Espresso,409,Decaf
Ohio,54,Decaf Espresso,128,Major Market,18,Central,20,Espresso,404,Decaf
Ohio,51,Decaf Espresso,110,Major Market,9,Central,17,Espresso,422,Decaf
Ohio,17,Chamomile,49,Major Market,12,Central,5,Herbal Tea,464,Decaf
Ohio,17,Chamomile,60,Major Market,25,Central,6,Herbal Tea,452,Decaf
Ohio,20,Lemon,72,Major Market,23,Central,8,Herbal Tea,862,Decaf
Ohio,22,Lemon,94,Major Market,45,Central,10,Herbal Tea,862,Decaf
Ohio,58,Darjeeling,218,Major Market,96,Central,27,Tea,788,Regular
Ohio,54,Earl Grey,245,Major Market,89,Central,31,Tea,666,Regular
Ohio,51,Earl Grey,228,Major Market,110,Central,27,Tea,481,Regular
Ohio,62,Earl Grey,333,Major Market,177,Central,43,Tea,692,Regular
Ohio,54,Earl Grey,275,Major Market,142,Central,35,Tea,678,Regular
Ohio,51,Earl Grey,232,Major Market,113,Central,28,Tea,656,Regular
Ohio,45,Amaretto,123,Major Market,26,Central,17,Coffee,405,Regular
Ohio,77,Decaf Irish Cream,128,Major Market,-2,Central,48,Coffee,458,Decaf
Ohio,77,Decaf Irish Cream,133,Major Market,-6,Central,47,Coffee,421,Decaf
Ohio,75,Caffe Mocha,363,Major Market,107,Central,50,Espresso,1283,Regular
Ohio,61,Caffe Mocha,295,Major Market,115,Central,41,Espresso,1245,Regular
Ohio,68,Caffe Mocha,330,Major Market,129,Central,43,Espresso,1280,Regular
Ohio,19,Chamomile,85,Major Market,43,Central,8,Herbal Tea,482,Decaf
Ohio,18,Lemon,70,Major Market,32,Central,8,Herbal Tea,835,Decaf
Ohio,20,Lemon,87,Major Market,43,Central,9,Herbal Tea,870,Decaf
Ohio,63,Darjeeling,249,Major Market,87,Central,32,Tea,798,Regular
Ohio,44,Amaretto,118,Major Market,24,Central,16,Coffee,397,Regular
Ohio,44,Amaretto,127,Major Market,29,Central,17,Coffee,424,Regular
Ohio,41,Amaretto,117,Major Market,33,Central,16,Coffee,397,Regular
Ohio,40,Amaretto,109,Major Market,28,Central,15,Coffee,420,Regular
Ohio,38,Columbian,128,Major Market,38,Central,16,Coffee,357,Regular
Ohio,37,Columbian,107,Major Market,27,Central,13,Coffee,363,Regular
Ohio,37,Columbian,103,Major Market,24,Central,13,Coffee,384,Regular
Ohio,33,Columbian,85,Major Market,18,Central,10,Coffee,432,Regular
Ohio,77,Decaf Irish Cream,125,Major Market,-4,Central,47,Coffee,421,Decaf
Ohio,76,Decaf Irish Cream,125,Major Market,-3,Central,47,Coffee,433,Decaf
Ohio,91,Decaf Irish Cream,168,Major Market,0,Central,57,Coffee,435,Decaf
Ohio,78,Decaf Irish Cream,137,Major Market,-4,Central,49,Coffee,427,Decaf
Ohio,76,Decaf Irish Cream,133,Major Market,-4,Central,47,Coffee,433,Decaf
Ohio,59,Decaf Irish Cream,88,Major Market,-15,Central,33,Coffee,513,Decaf
Ohio,71,Decaf Irish Cream,119,Major Market,-9,Central,42,Coffee,521,Decaf
Ohio,69,Caffe Mocha,325,Major Market,94,Central,45,Espresso,1059,Regular
Ohio,65,Caffe Mocha,291,Major Market,81,Central,40,Espresso,1292,Regular
Ohio,68,Caffe Mocha,310,Major Market,87,Central,43,Espresso,1280,Regular
Ohio,72,Caffe Mocha,362,Major Market,145,Central,47,Espresso,1073,Regular
Ohio,60,Caffe Mocha,288,Major Market,112,Central,40,Espresso,1292,Regular
Ohio,69,Caffe Mocha,343,Major Market,137,Central,45,Espresso,1267,Regular
Ohio,53,Decaf Espresso,115,Major Market,11,Central,19,Espresso,419,Decaf
Ohio,55,Decaf Espresso,141,Major Market,27,Central,22,Espresso,331,Decaf
Ohio,16,Chamomile,44,Major Market,12,Central,5,Herbal Tea,486,Decaf
Ohio,15,Chamomile,41,Major Market,12,Central,4,Herbal Tea,484,Decaf
Ohio,16,Chamomile,53,Major Market,21,Central,5,Herbal Tea,482,Decaf
Ohio,18,Lemon,60,Major Market,18,Central,6,Herbal Tea,856,Decaf
Ohio,19,Lemon,66,Major Market,20,Central,7,Herbal Tea,859,Decaf
Ohio,20,Lemon,85,Major Market,42,Central,8,Herbal Tea,817,Decaf
Ohio,19,Lemon,84,Major Market,42,Central,8,Herbal Tea,813,Decaf
Ohio,17,Lemon,59,Major Market,25,Central,6,Herbal Tea,856,Decaf
Ohio,16,Lemon,55,Major Market,22,Central,6,Herbal Tea,865,Decaf
Ohio,58,Darjeeling,210,Major Market,68,Central,27,Tea,632,Regular
Ohio,68,Darjeeling,278,Major Market,99,Central,36,Tea,767,Regular
Ohio,61,Darjeeling,221,Major Market,72,Central,29,Tea,817,Regular
Ohio,61,Darjeeling,235,Major Market,106,Central,27,Tea,651,Regular
Ohio,58,Darjeeling,224,Major Market,101,Central,27,Tea,632,Regular
Ohio,58,Darjeeling,233,Major Market,109,Central,31,Tea,697,Regular
Ohio,61,Darjeeling,236,Major Market,107,Central,29,Tea,817,Regular
Ohio,49,Earl Grey,206,Major Market,71,Central,26,Tea,490,Regular
Ohio,51,Earl Grey,214,Major Market,74,Central,27,Tea,481,Regular
Ohio,58,Earl Grey,273,Major Market,101,Central,35,Tea,555,Regular
Ohio,67,Earl Grey,336,Major Market,128,Central,43,Tea,692,Regular
Ohio,53,Earl Grey,230,Major Market,81,Central,29,Tea,666,Regular
Ohio,54,Earl Grey,271,Major Market,139,Central,35,Tea,555,Regular
Ohio,65,Earl Grey,341,Major Market,180,Central,41,Tea,690,Regular
Ohio,46,Amaretto,137,Major Market,42,Central,18,Coffee,336,Regular
Ohio,76,Decaf Irish Cream,125,Major Market,-3,Central,47,Coffee,509,Decaf
Ohio,60,Decaf Irish Cream,94,Major Market,-12,Central,36,Coffee,517,Decaf
Ohio,70,Caffe Mocha,325,Major Market,93,Central,45,Espresso,1091,Regular
Ohio,69,Caffe Mocha,322,Major Market,92,Central,45,Espresso,1267,Regular
Ohio,51,Decaf Espresso,102,Major Market,6,Central,17,Espresso,409,Decaf
Ohio,16,Chamomile,41,Major Market,9,Central,4,Herbal Tea,484,Decaf
Ohio,20,Chamomile,90,Major Market,45,Central,8,Herbal Tea,456,Decaf
Ohio,19,Lemon,71,Major Market,23,Central,8,Herbal Tea,835,Decaf
Ohio,58,Darjeeling,210,Major Market,68,Central,27,Tea,651,Regular
Ohio,51,Earl Grey,224,Major Market,104,Central,26,Tea,500,Regular
Ohio,55,Earl Grey,279,Major Market,145,Central,36,Tea,636,Regular
Ohio,43,Amaretto,110,Major Market,20,Central,15,Coffee,420,Regular
Ohio,44,Amaretto,125,Major Market,28,Central,17,Coffee,410,Regular
Ohio,45,Amaretto,143,Major Market,47,Central,18,Coffee,323,Regular
Ohio,45,Amaretto,131,Major Market,39,Central,17,Coffee,405,Regular
Ohio,41,Columbian,140,Major Market,42,Central,18,Coffee,364,Regular
Ohio,36,Columbian,93,Major Market,19,Central,12,Coffee,414,Regular
Ohio,36,Columbian,114,Major Market,32,Central,14,Coffee,424,Regular
Ohio,36,Columbian,101,Major Market,24,Central,13,Coffee,435,Regular
Ohio,43,Columbian,157,Major Market,65,Central,18,Coffee,364,Regular
Ohio,35,Columbian,114,Major Market,43,Central,13,Coffee,424,Regular
Ohio,87,Decaf Irish Cream,150,Major Market,0,Central,57,Coffee,435,Decaf
Ohio,78,Decaf Irish Cream,129,Major Market,-3,Central,49,Coffee,427,Decaf
Ohio,63,Decaf Irish Cream,89,Major Market,-11,Central,33,Coffee,513,Decaf
Ohio,77,Decaf Irish Cream,134,Major Market,-4,Central,47,Coffee,509,Decaf
Ohio,76,Decaf Irish Cream,133,Major Market,-4,Central,47,Coffee,509,Decaf
Ohio,72,Caffe Mocha,341,Major Market,99,Central,47,Espresso,1091,Regular
Ohio,69,Caffe Mocha,346,Major Market,140,Central,45,Espresso,1059,Regular
Ohio,56,Decaf Espresso,130,Major Market,16,Central,22,Espresso,338,Decaf
Ohio,55,Decaf Espresso,132,Major Market,18,Central,22,Espresso,331,Decaf
Ohio,54,Decaf Espresso,120,Major Market,12,Central,20,Espresso,404,Decaf
Ohio,49,Decaf Espresso,114,Major Market,15,Central,19,Espresso,419,Decaf
Ohio,17,Chamomile,44,Major Market,9,Central,5,Herbal Tea,478,Decaf
Ohio,16,Chamomile,49,Major Market,17,Central,5,Herbal Tea,464,Decaf
Ohio,19,Chamomile,78,Major Market,37,Central,8,Herbal Tea,490,Decaf
Ohio,19,Lemon,75,Major Market,26,Central,8,Herbal Tea,820,Decaf
Ohio,18,Lemon,57,Major Market,16,Central,6,Herbal Tea,868,Decaf
Ohio,22,Lemon,88,Major Market,30,Central,10,Herbal Tea,862,Decaf
Ohio,20,Lemon,90,Major Market,45,Central,8,Herbal Tea,821,Decaf
Ohio,20,Lemon,77,Major Market,34,Central,8,Herbal Tea,862,Decaf
Ohio,58,Darjeeling,200,Major Market,62,Central,26,Tea,640,Regular
Ohio,58,Darjeeling,213,Major Market,92,Central,26,Tea,640,Regular
Ohio,64,Darjeeling,283,Major Market,142,Central,37,Tea,810,Regular
Ohio,63,Darjeeling,265,Major Market,129,Central,32,Tea,798,Regular
Ohio,57,Darjeeling,210,Major Market,92,Central,25,Tea,798,Regular
Ohio,51,Earl Grey,218,Major Market,76,Central,28,Tea,656,Regular
Ohio,46,Amaretto,140,Major Market,34,Central,19,Coffee,336,Regular
Ohio,46,Amaretto,129,Major Market,28,Central,18,Coffee,336,Regular
Ohio,37,Columbian,121,Major Market,35,Central,15,Coffee,351,Regular
Ohio,65,Caffe Mocha,298,Major Market,84,Central,41,Espresso,1156,Regular
Ohio,66,Caffe Mocha,306,Major Market,87,Central,42,Espresso,1319,Regular
Ohio,54,Decaf Espresso,118,Major Market,11,Central,20,Espresso,361,Decaf
Ohio,51,Decaf Espresso,103,Major Market,6,Central,17,Espresso,422,Decaf
Ohio,48,Decaf Espresso,114,Major Market,17,Central,19,Espresso,396,Decaf
Ohio,17,Chamomile,44,Major Market,9,Central,5,Herbal Tea,486,Decaf
Ohio,19,Lemon,80,Major Market,29,Central,8,Herbal Tea,821,Decaf
Ohio,20,Lemon,80,Major Market,28,Central,8,Herbal Tea,817,Decaf
Ohio,19,Lemon,79,Major Market,28,Central,8,Herbal Tea,813,Decaf
Ohio,61,Darjeeling,222,Major Market,73,Central,29,Tea,653,Regular
Ohio,68,Darjeeling,286,Major Market,104,Central,37,Tea,822,Regular
Ohio,63,Darjeeling,283,Major Market,144,Central,37,Tea,822,Regular
Ohio,65,Earl Grey,320,Major Market,121,Central,41,Tea,690,Regular
Ohio,49,Earl Grey,220,Major Market,105,Central,26,Tea,490,Regular
Ohio,54,Earl Grey,261,Major Market,132,Central,31,Tea,666,Regular
Ohio,47,Amaretto,140,Major Market,33,Central,19,Coffee,329,Regular
Ohio,45,Amaretto,134,Major Market,32,Central,18,Coffee,323,Regular
Ohio,36,Columbian,107,Major Market,28,Central,13,Coffee,419,Regular
Ohio,36,Columbian,114,Major Market,42,Central,13,Coffee,419,Regular
Ohio,69,Decaf Irish Cream,107,Major Market,-6,Central,40,Coffee,496,Decaf
Ohio,66,Caffe Mocha,326,Major Market,129,Central,42,Espresso,1319,Regular
Ohio,52,Decaf Espresso,109,Major Market,8,Central,18,Espresso,414,Decaf
Ohio,59,Decaf Espresso,145,Major Market,25,Central,22,Espresso,338,Decaf
Ohio,53,Decaf Espresso,132,Major Market,24,Central,20,Espresso,410,Decaf
Ohio,19,Chamomile,80,Major Market,29,Central,8,Herbal Tea,456,Decaf
Ohio,16,Chamomile,50,Major Market,14,Central,5,Herbal Tea,482,Decaf
Ohio,16,Chamomile,53,Major Market,16,Central,5,Herbal Tea,480,Decaf
Ohio,19,Chamomile,80,Major Market,29,Central,8,Herbal Tea,482,Decaf
Ohio,19,Chamomile,73,Major Market,25,Central,8,Herbal Tea,490,Decaf
Ohio,16,Chamomile,56,Major Market,24,Central,5,Herbal Tea,480,Decaf
Ohio,17,Lemon,56,Major Market,22,Central,6,Herbal Tea,868,Decaf
Ohio,19,Lemon,70,Major Market,30,Central,7,Herbal Tea,859,Decaf
Ohio,61,Darjeeling,237,Major Market,108,Central,29,Tea,653,Regular
Ohio,58,Earl Grey,267,Major Market,97,Central,34,Tea,502,Regular
Ohio,59,Earl Grey,282,Major Market,105,Central,36,Tea,636,Regular
Oklahoma,27,Columbian,106,Small Market,33,South,15,Coffee,608,Regular
Oklahoma,34,Columbian,155,Small Market,53,South,22,Coffee,587,Regular
Oklahoma,38,Columbian,185,Small Market,66,South,26,Coffee,551,Regular
Oklahoma,27,Columbian,107,Small Market,43,South,14,Coffee,618,Regular
Oklahoma,26,Columbian,104,Small Market,43,South,14,Coffee,613,Regular
Oklahoma,25,Columbian,98,Small Market,40,South,14,Coffee,597,Regular
Oklahoma,19,Decaf Irish Cream,80,Small Market,29,South,8,Coffee,817,Decaf
Oklahoma,20,Decaf Irish Cream,79,Small Market,27,South,8,Coffee,813,Decaf
Oklahoma,20,Decaf Irish Cream,75,Small Market,25,South,8,Coffee,820,Decaf
Oklahoma,20,Decaf Irish Cream,71,Small Market,22,South,8,Coffee,835,Decaf
Oklahoma,17,Decaf Irish Cream,60,Small Market,19,South,6,Coffee,856,Decaf
Oklahoma,18,Decaf Irish Cream,57,Small Market,16,South,6,Coffee,868,Decaf
Oklahoma,17,Decaf Irish Cream,55,Small Market,16,South,6,Coffee,865,Decaf
Oklahoma,20,Decaf Irish Cream,84,Small Market,40,South,8,Coffee,813,Decaf
Oklahoma,18,Decaf Irish Cream,70,Small Market,31,South,7,Coffee,859,Decaf
Oklahoma,20,Caffe Mocha,80,Small Market,28,South,8,Espresso,456,Regular
Oklahoma,16,Caffe Mocha,49,Small Market,13,South,5,Espresso,464,Regular
Oklahoma,17,Caffe Mocha,53,Small Market,15,South,5,Espresso,480,Regular
Oklahoma,16,Caffe Mocha,56,Small Market,24,South,5,Espresso,454,Regular
Oklahoma,59,Decaf Espresso,210,Small Market,67,South,27,Espresso,651,Decaf
Oklahoma,57,Decaf Espresso,200,Small Market,63,South,26,Espresso,640,Decaf
Oklahoma,62,Decaf Espresso,235,Small Market,79,South,31,Espresso,697,Decaf
Oklahoma,69,Decaf Espresso,286,Small Market,103,South,37,Espresso,810,Decaf
Oklahoma,58,Decaf Espresso,205,Small Market,65,South,27,Espresso,788,Decaf
Oklahoma,61,Decaf Espresso,221,Small Market,72,South,29,Espresso,817,Decaf
Oklahoma,62,Decaf Espresso,235,Small Market,104,South,27,Espresso,651,Decaf
Oklahoma,57,Decaf Espresso,213,Small Market,93,South,26,Espresso,640,Decaf
Oklahoma,60,Decaf Espresso,237,Small Market,110,South,29,Espresso,653,Decaf
Oklahoma,64,Decaf Espresso,283,Small Market,142,South,37,Espresso,822,Decaf
Oklahoma,63,Decaf Espresso,265,Small Market,129,South,32,Espresso,798,Decaf
Oklahoma,58,Decaf Espresso,218,Small Market,96,South,27,Espresso,788,Decaf
Oklahoma,55,Chamomile,133,Small Market,19,South,22,Herbal Tea,403,Decaf
Oklahoma,54,Chamomile,126,Small Market,16,South,21,Herbal Tea,385,Decaf
Oklahoma,58,Chamomile,145,Small Market,22,South,24,Herbal Tea,403,Decaf
Oklahoma,51,Chamomile,129,Small Market,23,South,22,Herbal Tea,338,Decaf
Oklahoma,58,Chamomile,155,Small Market,33,South,24,Herbal Tea,403,Decaf
Oklahoma,113,Lemon,220,Small Market,15,South,83,Herbal Tea,541,Decaf
Oklahoma,115,Lemon,227,Small Market,17,South,86,Herbal Tea,532,Decaf
Oklahoma,116,Lemon,227,Small Market,16,South,86,Herbal Tea,554,Decaf
Oklahoma,141,Lemon,297,Small Market,32,South,112,Herbal Tea,717,Decaf
Oklahoma,117,Lemon,230,Small Market,17,South,87,Herbal Tea,683,Decaf
Oklahoma,106,Lemon,213,Small Market,16,South,72,Herbal Tea,551,Decaf
Oklahoma,113,Lemon,234,Small Market,22,South,83,Herbal Tea,541,Decaf
Oklahoma,131,Lemon,294,Small Market,44,South,112,Herbal Tea,717,Decaf
Oklahoma,140,Lemon,314,Small Market,47,South,120,Herbal Tea,705,Decaf
Oklahoma,114,Lemon,238,Small Market,24,South,84,Herbal Tea,692,Decaf
Oklahoma,115,Lemon,239,Small Market,22,South,85,Herbal Tea,694,Decaf
Oklahoma,50,Caffe Latte,200,Small Market,66,South,26,Espresso,500,Regular
Oklahoma,50,Caffe Latte,206,Small Market,70,South,26,Espresso,300,Regular
Oklahoma,51,Caffe Latte,214,Small Market,74,South,27,Espresso,94,Regular
Oklahoma,51,Caffe Latte,218,Small Market,76,South,28,Espresso,-1785,Regular
Oklahoma,52,Caffe Latte,224,Small Market,103,South,26,Espresso,500,Regular
Oklahoma,51,Caffe Latte,228,Small Market,110,South,27,Espresso,94,Regular
